Operating Unit	Country Name	Planning Cycle	Implementation Year	Mechanism ID	Mechanism Name	Funding Agency	Partner Name	Award Number	Start Date	End Date	Procurement Type	Record Type	GAP	GHP-State	GHP-USAID	Total New Funding Sources	Applied Pipeline Amount	Total Planned Funding	CIRC	HBHC	HKID	HLAB	HMBL	HMIN	HTXD	HTXS	HVAB	HVCT	HVMS	HVOP	HVSI	IDUP	MTCT	OHSS	PDCS	PDTX	HVTB	Gender: Preventing and Responding to Gender-based Violence (GBV)	Water	Prevention among Adolescent Girls & Young Women	Condoms: Commodities	"Condoms: Policy, Tools, and Service Delivery"	Construction	Economic Strengthening	Education	Food and Nutrition: Commodities	"Food and Nutrition: Policy, Tools, and Service Delivery"	Gender: Gender Equality	Human Resources for Health	Key Populations: MSM and TG	Key Populations: SW	Motor Vehicles: Leased	Motor Vehicles: Purchased	Renovation
Mozambique	Mozambique	2017 COP	FY 2018	9818	APHL	HHS/CDC	"Association of Public Health Laboratories, Inc. (THE)"		9/30/2014 4:00	3/31/2020 4:00	Cooperative Agreement	Implementing Mechanism		456394		456394	0	456394	0	0	0	139913	0	0	0	75981	0	0	0	0	0	0	0	0	240500	0	0																	
Mozambique	Mozambique	2017 COP	FY 2018	13776	CCS	HHS/CDC	CENTER FOR COLLABORATION IN HEALTH				Contract	Implementing Mechanism		19288791		19288791	2400000	21688791	0	2212552	0	0	0	0	0	12699766	0	371628	0	0	0	0	2057629	29117	362658	775247	780194	333099				22298					50000	150000	32740	20000	80000		190000	190000
Mozambique	Mozambique	2017 COP	FY 2018	80021	Infrastructure TBD-1	HHS/CDC	CENTER FOR COLLABORATION IN HEALTH				Contract	Implementing Mechanism		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	0
Mozambique	Mozambique	2017 COP	FY 2018	18123	Parceria Civica para Boa Governacao	USAID	"COUNTERPART INTERNATIONAL, INC."				Contract	Implementing Mechanism	0	0	0	0	91143	91143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mozambique	Mozambique	2017 COP	FY 2018	18336	4 Children (Coordinating Comprehensive Care for Children)	USAID	Catholic Relief Services		9/15/2014 4:00	9/16/2019 4:00	Cooperative Agreement	Implementing Mechanism	0	390000	0	390000	0	390000	0	0	390000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mozambique	Mozambique	2017 COP	FY 2018	14597	DevResults	USAID	"Caudill Website Design and Construction, Inc."				Contract	Implementing Mechanism	0	74100	0	74100	0	74100	0	0	0	0	0	0	0	0	0	0	0	0	74100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mozambique	Mozambique	2017 COP	FY 2018	18372	CMAM Agreement	USAID	Central de Medicamentos e Artigos Medicos (CMAM)					Implementing Mechanism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mozambique	Mozambique	2017 COP	FY 2018	18282	Global Health Supply Chain Program	USAID	"Chemonics International, Inc."		1/11/2016 5:00	11/28/2020 5:00	Contract	Implementing Mechanism	0	55580018	0	55580018	1900000	57480018	440889	2320668	0	216676	0	0	22870406	14909498	0	4316649	0	0	0	0	0	6147284	0	4357948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mozambique	Mozambique	2017 COP	FY 2018	13313	National Public Health Reference Laboratory	State/AF	DEPARTMENT OF STATE					Implementing Mechanism		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	
Mozambique	Mozambique	2017 COP	FY 2018	12665	DPS Cabo Delgado Province	HHS/CDC	Direccao Provincial de Saude  de Cabo Delgado				Contract	Implementing Mechanism		6918		6918	297042	303960	0	2731	0	0	0	0	0	2731	0	0	0	0	0	0	0	1456	0	0	0																	
Mozambique	Mozambique	2017 COP	FY 2018	12998	DPS Maputo Province	HHS/CDC	Direccao Provincial de Saude  de Maputo Provincia				Contract	Implementing Mechanism		0		0	171980	171980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	
Mozambique	Mozambique	2017 COP	FY 2018	14639	Learning Capacity Development Task Order 1	USAID	"EUROSIS - Cosultoria e Formacao em Gestao, Lda"				Contract	Implementing Mechanism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mozambique	Mozambique	2017 COP	FY 2018	14789	EGPAF	HHS/CDC	Elizabeth Glaser Pediatric AIDS Foundation		9/30/2016 4:00	9/29/2021 4:00	Cooperative Agreement	Implementing Mechanism		24924450		24924450	0	24924450	0	2748825	0	0	0	0	0	14328335	0	2769153	0	534043	0	0	1298028	66321	783120	1603343	793282	189692				210409					50000		180321				226000	220000
Mozambique	Mozambique	2017 COP	FY 2018	7315	Food and Nutrition Technical Assistance III (FANTA-III)	USAID	FHI Development 360 LLC					Implementing Mechanism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mozambique	Mozambique	2017 COP	FY 2018	14732	Accelerating Strategies for Practical Innovation & Research in Economic Strengthening (ASPIRES)	USAID	FHI Development 360 LLC					Implementing Mechanism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mozambique	Mozambique	2017 COP	FY 2018	16900	Mobile Solutions Technical Assistance and Research (mSTAR)	USAID	FHI Development 360 LLC					Implementing Mechanism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mozambique	Mozambique	2017 COP	FY 2018	18099	Linkages Across the Continuum of HIV Services for Key Populations affected by HIV (LINKAGES) Project	USAID	FHI Development 360 LLC					Implementing Mechanism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mozambique	Mozambique	2017 COP	FY 2018	18456	YouthPower Implementation -  Task Order 1	USAID	FHI Development 360 LLC					Implementing Mechanism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mozambique	Mozambique	2017 COP	FY 2018	13668	ARIEL	HHS/CDC	FUNDACAO ARIEL CONTRA A SIDA  PEDIATRICA				Contract	Implementing Mechanism		13893939		13893939	6886517	20780456	0	1515265	0	0	0	0	0	8931013	0	303069	0	72757	0	0	994736	132786	683990	683089	577234	587995				25460					550000			23000	88000		138939	140000
Mozambique	Mozambique	2017 COP	FY 2018	13661	CISM - Manhica Research Center - Follow On	HHS/CDC	FUNDACION PRIVADA INSTITUTO DE SALUD GLOBAL BARCELONA		9/30/2017 4:00	9/29/2022 4:00	Cooperative Agreement	Implementing Mechanism		491000		491000	0	491000	0	0	0	0	0	0	0	0	0	204000	0	0	0	0	0	0	287000	0	0																	
Mozambique	Mozambique	2017 COP	FY 2018	13022	Clinical Services System Strenghening (CHASS)	USAID	Family Health International				Contract	Implementing Mechanism	0	35749043	0	35749043	1050000	36799043	0	3313984	0	43883	0	0	0	20757718	0	2521374	0	1140045	0	0	3013345	257711	2118082	1677617	905284	150000	0	0	0	0	0	300000	0	0	50000	8236197	700000	0	0	0	165000	0
Mozambique	Mozambique	2017 COP	FY 2018	18103	Service Delivery and Support for Orphans and Vulnerable Children	USAID	Family Health International				Contract	Implementing Mechanism	0	13488488	0	13488488	0	13488488	0	0	13488488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500000	300000	0	0	0	0	600000	500000	0	200000	500000	0	0	0	0	550000	0
Mozambique	Mozambique	2017 COP	FY 2018	18280	Integrated HIV Prevention and Health Services for Key and Priority Populations (HIS-KP)	USAID	Family Health International				Contract	Implementing Mechanism	0	4022746	0	4022746	0	4022746	0	350000	0	0	0	0	0	0	0	1973151	0	1667615	31980	0	0	0	0	0	0	100000	0	0	0	0	0	0	0	0	0	50000	100000	500000	700000	0	0	0
Mozambique	Mozambique	2017 COP	FY 2018	14670	Strengthening Health and Social Service System	USAID	"Foundation for Community Development, Mozambique"					Implementing Mechanism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mozambique	Mozambique	2017 COP	FY 2018	16671	Foundation for Innovative New Diagnostics - FIND FOLLOW ON	HHS/CDC	Foundation for Innovative New Diagnostics (FIND)					Implementing Mechanism		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	
Mozambique	Mozambique	2017 COP	FY 2018	14598	Health Policy Project	USAID	Futures Group					Implementing Mechanism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mozambique	Mozambique	2017 COP	FY 2018	12165	Strategic Information Improvement in Mozambique (SIIM) Project	USAID	Health Alliance International				Contract	Implementing Mechanism	0	102205	0	102205	0	102205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mozambique	Mozambique	2017 COP	FY 2018	13784	INS	HHS/CDC	INSTITUTO NACIONAL DE SAUDE		9/30/2018 4:00	9/29/2023 4:00	Cooperative Agreement	Implementing Mechanism		883326		883326	1218331	2101657	0	0	0	155324	0	0	0	61805	0	0	0	0	0	0	224337	0	102634	0	339226																	
Mozambique	Mozambique	2017 COP	FY 2018	14792	ISCISA	HHS/CDC	ISCISA- Superior Institution of Health Sciences					Implementing Mechanism		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	
Mozambique	Mozambique	2017 COP	FY 2018	12681	JEMBI	HHS/CDC	JEMBI HEALTH SYSTEMS				Contract	Implementing Mechanism		79950		79950	0	79950	0	0	0	0	0	0	0	0	0	0	0	0	79950	0	0	0	0	0	0																	
Mozambique	Mozambique	2017 COP	FY 2018	17259	Fortalecimento do Sistema de Monitoria e Avaliacao do MMAS	USAID	JEMBI HEALTH SYSTEMS				Contract	Implementing Mechanism	0	212667	0	212667	0	212667	0	0	212667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mozambique	Mozambique	2017 COP	FY 2018	11580	Johns Hopkins	HHS/CDC	JHPIEGO				Contract	Implementing Mechanism		22399600		22399600	1500000	23899600	15181349	190000	0	0	0	0	0	1812000	0	1355352	0	250000	0	0	1265000	802058	169500	460055	914286	235280				394948							1502778					
Mozambique	Mozambique	2017 COP	FY 2018	17723	FADM Prevention and Circumcision Program	DOD	JHPIEGO		8/15/2017 7:00	8/14/2020 7:00	Grant	Implementing Mechanism		1374897		1374897	1750000	3124897	1257510	0	0	0	0	0	0	0	0	117387	0	0	0	0	0	0	0	0	0																	
Mozambique	Mozambique	2017 COP	FY 2018	18101	Maternal and Child Survival Program (MCSP)	USAID	JHPIEGO				Contract	Implementing Mechanism	0	266000	0	266000	0	266000	0	266000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mozambique	Mozambique	2017 COP	FY 2018	18108	FADM HIV Treatment Scale-Up Program	DOD	JHPIEGO		8/15/2017 7:00	8/14/2021 7:00	Contract	Implementing Mechanism		1871355		1871355	1750000	3621355	0	327007	0	41315	0	0	0	1360129	0	0	0	0	0	0	6988	20657	8694	10456	96109																	
Mozambique	Mozambique	2017 COP	FY 2018	18368	Health Communication Capacity Collaborative (HC3)	USAID	JHPIEGO CORPORATION					Implementing Mechanism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mozambique	Mozambique	2017 COP	FY 2018	17169	Mozambique Strategic Information Program (M-SIP)	USAID	"JSI Research And Training Institute, INC."				Contract	Implementing Mechanism	0	632023	0	632023	0	632023	0	0	91143	0	0	0	0	228380	0	0	0	0	0	0	312500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mozambique	Mozambique	2017 COP	FY 2018	18275	Strengthening High Impact Interventions for an AIDS-Free Generation (AIDSFree) Project	USAID	"JSI Research And Training Institute, INC."		7/22/2014 4:00	3/21/2020 4:00	Cooperative Agreement	Implementing Mechanism	0	4598164	0	4598164	897920	5496084	4598164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200000	0	0	0	600000	0
Mozambique	Mozambique	2017 COP	FY 2018	18102	Communication for Improved Health Outcomes (CIHO)	USAID	Johns Hopkins University Center for Communication Programs				Contract	Implementing Mechanism	0	3253760	0	3253760	0	3253760	300000	266000	0	0	0	0	0	413000	40000	1188781	0	505979	0	0	300000	0	190000	50000	0	0	0	0	0	0	0	0	0	0	0	100000	0	0	0	0	0	0
Mozambique	Mozambique	2017 COP	FY 2018	18478	Mothers Reducing Infections through Support and Education	USAID	MOTHERS2MOTHERS SOUTH AFRICA		12/11/2017 5:00	12/10/2022 5:00	Contract	Implementing Mechanism	0	950000	0	950000	0	950000	0	0	0	0	0	0	0	600000	0	0	0	0	0	0	350000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mozambique	Mozambique	2017 COP	FY 2018	12150	Systems for Improved Access to Pharmaceuticals and Services (SIAPS)	USAID	"Management Sciences For Health, Inc."					Implementing Mechanism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mozambique	Mozambique	2017 COP	FY 2018	18104	MMEMS	USAID	Management Systems International		1/17/2017 5:00	1/16/2022 5:00	Contract	Implementing Mechanism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mozambique	Mozambique	2017 COP	FY 2018	9856	MISAU BS	HHS/CDC	"Ministry of Health, Mozambique"				Contract	Implementing Mechanism		0		0	143910	143910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	
Mozambique	Mozambique	2017 COP	FY 2018	17044	Ministry of Health (MISAU)	HHS/CDC	"Ministry of Health, Mozambique"				Contract	Implementing Mechanism		885700		885700	514293	1399993	172042	6285	0	6218	0	0	0	119512	0	15385	0	64370	5509	0	208902	51496	95089	36974	103918	30381											60762					
Mozambique	Mozambique	2017 COP	FY 2018	17171	N'weti - Strengthening Civil Society Engagement to Improve Sexual and Reproductive Health and Service Delivery for Youth	USAID	N'WETI - Comunicação para Saúde					Implementing Mechanism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mozambique	Mozambique	2017 COP	FY 2018	18311	Community Based HIV Services for the Southern Region	USAID	N'WETI - Comunicação para Saúde				Contract	Implementing Mechanism	0	2062618	0	2062618	0	2062618	0	179480	0	0	0	0	0	0	40000	32829	0	1810309	0	0	0	0	0	0	0	200000	50000	0	0	0	0	300000	0	0	200000	300000	0	0	0	0	0	0
Mozambique	Mozambique	2017 COP	FY 2018	18503	Supporting QI and treatment literacy within HFs	HHS/CDC	NAMATI MOCAMBIQUE				Contract	Implementing Mechanism		699996		699996	0	699996	0	699996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0											500000						
Mozambique	Mozambique	2017 COP	FY 2018	16999	DPS Nampula Province	HHS/CDC	NAMPULA DPS				Contract	Implementing Mechanism		19066		19066	204894	223960	0	6811	0	0	0	0	0	6811	0	0	0	0	0	0	0	5444	0	0	0																	
Mozambique	Mozambique	2017 COP	FY 2018	17567	NASTAD	HHS/CDC	National Alliance of State and Territorial AIDS Directors		4/1/2015 4:00	9/29/2020 4:00	Cooperative Agreement	Implementing Mechanism		762691		762691	385359	1148050	0	0	0	0	0	0	0	0	0	0	0	0	512691	0	0	250000	0	0	0																	
Mozambique	Mozambique	2017 COP	FY 2018	18319	HIV Community-Based Services (Nampula)	USAID	OPHAVELAADSE				Contract	Implementing Mechanism	0	1048807	0	1048807	0	1048807	0	465000	0	0	0	0	0	0	0	4657	0	579150	0	0	0	0	0	0	0	100000	50000	0	0	0	0	200000	0	0	0	100000	0	0	0	0	0	0
Mozambique	Mozambique	2017 COP	FY 2018	18312	Integrating Early Child Development (ECD - GDA)	USAID	PATH					Implementing Mechanism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mozambique	Mozambique	2017 COP	FY 2018	16998	DPS Gaza Province	HHS/CDC	PROVINCIAL DIRECTORATE OF HEA LTH OF GAZA				Contract	Implementing Mechanism		77929		77929	226031	303960	0	30765	0	0	0	0	0	30765	0	0	0	0	0	0	0	16399	0	0	0																	
Mozambique	Mozambique	2017 COP	FY 2018	13160	DPS Zambezia Province	HHS/CDC	PROVINCIAL HEALTH DIRECTORATE ZAMBEZIA				Contract	Implementing Mechanism		528129		528129	667953	1196082	0	110387	0	0	0	0	0	389500	0	0	0	0	0	0	0	28242	0	0	0												28241					
Mozambique	Mozambique	2017 COP	FY 2018	18429	TBD Zambezia	HHS/CDC	PROVINCIAL HEALTH DIRECTORATE ZAMBEZIA					Implementing Mechanism		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	
Mozambique	Mozambique	2017 COP	FY 2018	18373	Health Policy Plus (HP+)	USAID	Palladium Group				Contract	Implementing Mechanism	0	125122	0	125122	0	125122	0	0	0	0	0	0	0	0	0	0	0	0	125122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mozambique	Mozambique	2017 COP	FY 2018	12168	Increasing access to HIV prevention care and treatment for Key Populations in Mozambique	HHS/CDC	Pathfinder International				Contract	Implementing Mechanism		4737051		4737051	0	4737051	0	154344	0	0	0	0	0	0	0	1569300	0	2933457	31980	0	0	47970	0	0	0					1125689						40000		468367	716522			
Mozambique	Mozambique	2017 COP	FY 2018	18122	Family Planning Integrated Activity	USAID	Pathfinder International				Contract	Implementing Mechanism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mozambique	Mozambique	2017 COP	FY 2018	11463	United States Peace Corps/ Mozambique	PC	Peace Corps				Grant	Implementing Mechanism		300000		300000	22842	322842	0	0	0	0	0	0	0	0	0	0	0	300000	0	0	0	0	0	0	0																	
Mozambique	Mozambique	2017 COP	FY 2018	18466	Project SOAR (Supporting Operational AIDS Research)	USAID	"Population Council, Inc., The"		9/15/2014 4:00	9/14/2019 4:00	Cooperative Agreement	Implementing Mechanism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mozambique	Mozambique	2017 COP	FY 2018	16802	DPS Inhambane Province	HHS/CDC	"Provincial Directorate of Health, Inhambane"				Contract	Implementing Mechanism		36220		36220	87765	123985	0	14607	0	0	0	0	0	14607	0	0	0	0	0	0	0	7006	0	0	0																	
Mozambique	Mozambique	2017 COP	FY 2018	17260	Esperança de Vida	USAID	REENCONTRO - Associação Moçambicana Para Apoio e Desenvolvimento da Criança Orfã					Implementing Mechanism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mozambique	Mozambique	2017 COP	FY 2018	14644	Design and Build of Nampula Regional Pharmaceutical Warehouse	USAID	RESOLVE SOLUTION PARTNERS (PTY) LTD				Contract	Implementing Mechanism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mozambique	Mozambique	2017 COP	FY 2018	18367	EQUIP	USAID	RIGHT TO CARE				Cooperative Agreement	Implementing Mechanism	0	1131720	0	1131720	0	1131720	0	0	0	0	0	0	0	1131720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mozambique	Mozambique	2017 COP	FY 2018	Redacted as the Mechanism is to be determined	Redacted as the Mechanism is to be determined	USAID	TBD					Implementing Mechanism	0	342186	0	342186	0	342186	0	0	0	0	0	0	0	0	0	0	0	0	159900	0	0	182286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mozambique	Mozambique	2017 COP	FY 2018	Redacted as the Mechanism is to be determined	Redacted as the Mechanism is to be determined	HHS/CDC	TBD					Implementing Mechanism		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	
Mozambique	Mozambique	2017 COP	FY 2018	13583	ICAP	HHS/CDC	Trustees Of Columbia University In The City Of New York				Contract	Implementing Mechanism		28139729		28139729	1200000	29339729	3043500	2513178	0	86648	0	0	0	14392224	0	1952303	0	1349692	0	0	2059287	0	1072972	1197675	472250	219717				312977					332500	50000	186563	26000	104000		280000	280000
Mozambique	Mozambique	2017 COP	FY 2018	14652	Health Management Twinning	USAID	Trustees Of Columbia University In The City Of New York					Implementing Mechanism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mozambique	Mozambique	2017 COP	FY 2018	17571	Nursing Capacity Building Program	HHS/HRSA	Trustees Of Columbia University In The City Of New York					Implementing Mechanism		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	
Mozambique	Mozambique	2017 COP	FY 2018	7388	Construction of 11 Type II Rural Health Centers	USAID	"Técnicos Construtores (TEC), Lda"					Implementing Mechanism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mozambique	Mozambique	2017 COP	FY 2018	10971	"FADM, Department of Defense Support"	DOD	U.S. Department of Defense (Defense)					Implementing Mechanism		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	
Mozambique	Mozambique	2017 COP	FY 2018	9570	PAS Small Grants	State/AF	U.S. Department of State					Implementing Mechanism		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	
Mozambique	Mozambique	2017 COP	FY 2018	14806	P/E Quick Impact Program	State/AF	U.S. Department of State				Grant	Implementing Mechanism		809972		809972	0	809972	0	211400	297960	0	0	0	0	0	0	0	0	270231	0	0	0	30381	0	0	0																	
Mozambique	Mozambique	2017 COP	FY 2018	70197	UNAIDS	HHS/CDC	UNAIDS - Joint United Nations Programme on HIV/AIDS				Cooperative Agreement	Implementing Mechanism		319800		319800	0	319800	0	0	0	0	0	0	0	0	0	0	0	0	319800	0	0	0	0	0	0																	
Mozambique	Mozambique	2017 COP	FY 2018	16879	World Food Program	USAID	UNITED NATIONS				Contract	Implementing Mechanism	0	5000000	0	5000000	0	5000000	0	5000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000000	0	0	0	0	0	0	0	0
Mozambique	Mozambique	2017 COP	FY 2018	17652	Food Security Innovation Lab: Collaborative Research on Assets and Market Access	USAID	"UNIVERSITY OF CALIFORNIA, DAVIS"				Contract	Implementing Mechanism	0	255000	0	255000	0	255000	0	0	97500	0	0	0	0	0	0	0	0	0	157500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mozambique	Mozambique	2017 COP	FY 2018	14748	UNICEF MCH Umbrella Grant	USAID	Unicef				Grant	Implementing Mechanism	0	487500	0	487500	0	487500	0	0	487500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400000	0	0	0	0	0	0
Mozambique	Mozambique	2017 COP	FY 2018	12159	Strengthening HIV and GBV Prevention within the Police	USAID	United Nations Development Programme					Implementing Mechanism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mozambique	Mozambique	2017 COP	FY 2018	12648	Promoting the Quality of Medicines (PQM)	USAID	United States Pharmacopeia					Implementing Mechanism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mozambique	Mozambique	2017 COP	FY 2018	7314	ASSIST (Applying Science to Strengthen and Improve Systems)	USAID	"University Research Corporation, LLC"					Implementing Mechanism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mozambique	Mozambique	2017 COP	FY 2018	12702	UCSF	HHS/CDC	University of California at San Francisco				Contract	Implementing Mechanism		1591744		1591744	0	1591744	0	0	0	119925	0	0	0	226000	0	0	0	0	955819	0	76000	0	114000	0	100000																	
Mozambique	Mozambique	2017 COP	FY 2018	16052	UCSF-HQ	HHS/CDC	University of California at San Francisco		9/30/2013 4:00	3/31/2020 4:00	Cooperative Agreement	Implementing Mechanism		759120		759120	0	759120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	759120	0																	
Mozambique	Mozambique	2017 COP	FY 2018	7328	MEASURE EVALUATION Phase IV	USAID	"University of North Carolina at Chapel Hill, Carolina Population Center"		7/1/2014 4:00	6/28/2019 4:00	Cooperative Agreement	Implementing Mechanism	0	193063	0	193063	0	193063	0	0	40000	0	0	0	0	0	0	0	0	0	153063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
